# Lexia 3 USB traffic dump
# timestamp,type,direction,endpoint,device,length,hex_data
1773510421.449991,S,OUT,6,78,5,430901c0f2
1773510421.450882,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510421.452073,S,OUT,6,78,3,064409
1773510421.624873,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510421.625879,C,IN ,5,78,3,064009
1773510421.626539,S,OUT,6,78,5,410901c0f4
1773510421.627207,C,IN ,5,78,4,42410900
1773510421.627836,S,OUT,6,78,5,430901c0f2
1773510421.628619,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510421.629063,S,OUT,6,78,3,064409
1773510421.772008,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510421.772978,C,IN ,5,78,3,064009
1773510421.773431,S,OUT,6,78,5,410901c0f4
1773510421.774023,C,IN ,5,78,4,42410900
1773510421.774478,S,OUT,6,78,5,430901c0f2
1773510421.775152,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510421.775552,S,OUT,6,78,3,064409
1773510421.910804,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510421.911729,C,IN ,5,78,3,064009
1773510421.912116,S,OUT,6,78,5,410901c0f4
1773510421.912559,C,IN ,5,78,4,42410900
1773510421.912874,S,OUT,6,78,5,430901c0f2
1773510421.913531,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510421.913815,S,OUT,6,78,3,064409
1773510422.075013,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510422.075959,C,IN ,5,78,3,064009
1773510422.076347,S,OUT,6,78,5,410901c0f4
1773510422.076797,C,IN ,5,78,4,42410900
1773510422.077079,S,OUT,6,78,5,430901c0f2
1773510422.077896,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510422.078182,S,OUT,6,78,3,064409
1773510422.208889,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510422.209872,C,IN ,5,78,3,064009
1773510422.211137,S,OUT,6,78,5,410901c0f4
1773510422.211771,C,IN ,5,78,4,42410900
1773510422.212242,S,OUT,6,78,5,430901c0f2
1773510422.212991,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510422.213478,S,OUT,6,78,3,064409
1773510422.394720,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510422.395695,C,IN ,5,78,3,064009
1773510422.396078,S,OUT,6,78,5,410901c0f4
1773510422.396574,C,IN ,5,78,4,42410900
1773510422.396895,S,OUT,6,78,5,430901c0f2
1773510422.397772,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510422.398172,S,OUT,6,78,3,064409
1773510422.567399,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510422.568460,C,IN ,5,78,3,064009
1773510422.568826,S,OUT,6,78,5,410901c0f4
1773510422.569375,C,IN ,5,78,4,42410900
1773510422.569702,S,OUT,6,78,5,430901c0f2
1773510422.570443,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510422.570767,S,OUT,6,78,3,064409
1773510422.776792,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510422.777760,C,IN ,5,78,3,064009
1773510422.778172,S,OUT,6,78,5,410901c0f4
1773510422.778698,C,IN ,5,78,4,42410900
1773510422.779087,S,OUT,6,78,5,430901c0f2
1773510422.779776,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510422.780247,S,OUT,6,78,3,064409
1773510422.925692,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510422.926679,C,IN ,5,78,3,064009
1773510422.927021,S,OUT,6,78,5,410901c0f4
1773510422.927557,C,IN ,5,78,4,42410900
1773510422.927880,S,OUT,6,78,5,430901c0f2
1773510422.928566,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510422.928869,S,OUT,6,78,3,064409
1773510423.055069,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510423.056051,C,IN ,5,78,3,064009
1773510423.056595,S,OUT,6,78,5,410901c0f4
1773510423.057261,C,IN ,5,78,4,42410900
1773510423.058168,S,OUT,6,78,5,430901c0f2
1773510423.059015,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510423.059491,S,OUT,6,78,3,064409
1773510423.237480,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510423.238369,C,IN ,5,78,3,064009
1773510423.239380,S,OUT,6,78,5,410901c0f4
1773510423.240189,C,IN ,5,78,4,42410900
1773510423.242521,S,OUT,6,78,5,430901c0f2
1773510423.243215,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510423.243569,S,OUT,6,78,3,064409
1773510423.456130,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510423.457094,C,IN ,5,78,3,064009
1773510423.457424,S,OUT,6,78,5,410901c0f4
1773510423.457935,C,IN ,5,78,4,42410900
1773510423.458283,S,OUT,6,78,5,430901c0f2
1773510423.459024,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510423.459373,S,OUT,6,78,3,064409
1773510423.600309,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510423.601243,C,IN ,5,78,3,064009
1773510423.602248,S,OUT,6,78,5,410901c0f4
1773510423.603947,C,IN ,5,78,4,42410900
1773510423.604401,S,OUT,6,78,5,430901c0f2
1773510423.605121,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510423.605503,S,OUT,6,78,3,064409
1773510423.766374,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510423.767349,C,IN ,5,78,3,064009
1773510423.767726,S,OUT,6,78,5,410901c0f4
1773510423.768164,C,IN ,5,78,4,42410900
1773510423.768593,S,OUT,6,78,5,430901c0f2
1773510423.769284,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510423.769613,S,OUT,6,78,3,064409
1773510423.927900,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510423.928860,C,IN ,5,78,3,064009
1773510423.929672,S,OUT,6,78,5,410901c0f4
1773510423.930500,C,IN ,5,78,4,42410900
1773510423.931586,S,OUT,6,78,5,430901c0f2
1773510423.932314,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510423.932710,S,OUT,6,78,3,064409
1773510424.148454,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510424.149432,C,IN ,5,78,3,064009
1773510424.150489,S,OUT,6,78,5,410901c0f4
1773510424.151100,C,IN ,5,78,4,42410900
1773510424.151503,S,OUT,6,78,5,430901c0f2
1773510424.152324,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510424.152733,S,OUT,6,78,3,064409
1773510424.583664,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510424.584597,C,IN ,5,78,3,064009
1773510424.584998,S,OUT,6,78,5,410901c0f4
1773510424.585420,C,IN ,5,78,4,42410900
1773510424.585730,S,OUT,6,78,5,430901c0f2
1773510424.586450,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510424.586758,S,OUT,6,78,3,064409
1773510424.738357,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510424.739302,C,IN ,5,78,3,064009
1773510424.739603,S,OUT,6,78,5,410901c0f4
1773510424.740027,C,IN ,5,78,4,42410900
1773510424.740303,S,OUT,6,78,5,430901c0f2
1773510424.741040,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510424.741571,S,OUT,6,78,3,064409
1773510424.915081,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510424.916096,C,IN ,5,78,3,064009
1773510424.916388,S,OUT,6,78,5,410901c0f4
1773510424.916779,C,IN ,5,78,4,42410900
1773510424.917042,S,OUT,6,78,5,430901c0f2
1773510424.917740,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510424.918133,S,OUT,6,78,3,064409
1773510425.031753,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.032685,C,IN ,5,78,3,064009
1773510425.033027,S,OUT,6,78,5,410901c0f4
1773510425.033503,C,IN ,5,78,4,42410900
1773510425.033806,S,OUT,6,78,5,430901c0f2
1773510425.034900,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.035217,S,OUT,6,78,3,064409
1773510425.204755,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.205723,C,IN ,5,78,3,064009
1773510425.206009,S,OUT,6,78,5,410901c0f4
1773510425.206437,C,IN ,5,78,4,42410900
1773510425.206755,S,OUT,6,78,5,430901c0f2
1773510425.207452,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.207808,S,OUT,6,78,3,064409
1773510425.313139,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.314065,C,IN ,5,78,3,064009
1773510425.314347,S,OUT,6,78,5,410901c0f4
1773510425.316353,C,IN ,5,78,4,42410900
1773510425.317054,S,OUT,6,78,5,430901c0f2
1773510425.317984,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.318367,S,OUT,6,78,3,064409
1773510425.503295,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.504231,C,IN ,5,78,3,064009
1773510425.504762,S,OUT,6,78,5,410901c0f4
1773510425.505320,C,IN ,5,78,4,42410900
1773510425.505675,S,OUT,6,78,5,430901c0f2
1773510425.506311,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.506631,S,OUT,6,78,3,064409
1773510425.623531,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.624569,C,IN ,5,78,3,064009
1773510425.624969,S,OUT,6,78,5,410901c0f4
1773510425.625495,C,IN ,5,78,4,42410900
1773510425.625798,S,OUT,6,78,5,430901c0f2
1773510425.626528,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.626812,S,OUT,6,78,3,064409
1773510425.780802,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.781746,C,IN ,5,78,3,064009
1773510425.782063,S,OUT,6,78,5,410901c0f4
1773510425.782524,C,IN ,5,78,4,42410900
1773510425.782840,S,OUT,6,78,5,430901c0f2
1773510425.783557,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.783958,S,OUT,6,78,3,064409
1773510425.893703,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510425.894644,C,IN ,5,78,3,064009
1773510425.895028,S,OUT,6,78,5,410901c0f4
1773510425.895490,C,IN ,5,78,4,42410900
1773510425.895847,S,OUT,6,78,5,430901c0f2
1773510425.896576,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510425.896872,S,OUT,6,78,3,064409
1773510426.095723,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.096738,C,IN ,5,78,3,064009
1773510426.097599,S,OUT,6,78,5,410901c0f4
1773510426.098164,C,IN ,5,78,4,42410900
1773510426.098786,S,OUT,6,78,5,430901c0f2
1773510426.099841,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.100342,S,OUT,6,78,3,064409
1773510426.232758,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.233726,C,IN ,5,78,3,064009
1773510426.234072,S,OUT,6,78,5,410901c0f4
1773510426.234494,C,IN ,5,78,4,42410900
1773510426.234773,S,OUT,6,78,5,430901c0f2
1773510426.235488,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.235763,S,OUT,6,78,3,064409
1773510426.356071,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.357090,C,IN ,5,78,3,064009
1773510426.357400,S,OUT,6,78,5,410901c0f4
1773510426.357830,C,IN ,5,78,4,42410900
1773510426.358091,S,OUT,6,78,5,430901c0f2
1773510426.358776,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.359281,S,OUT,6,78,3,064409
1773510426.512536,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.513458,C,IN ,5,78,3,064009
1773510426.513834,S,OUT,6,78,5,410901c0f4
1773510426.514205,C,IN ,5,78,4,42410900
1773510426.514462,S,OUT,6,78,5,430901c0f2
1773510426.515094,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.515424,S,OUT,6,78,3,064409
1773510426.625317,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.626293,C,IN ,5,78,3,064009
1773510426.626646,S,OUT,6,78,5,410901c0f4
1773510426.627011,C,IN ,5,78,4,42410900
1773510426.627305,S,OUT,6,78,5,430901c0f2
1773510426.628031,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.628618,S,OUT,6,78,3,064409
1773510426.765429,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.766365,C,IN ,5,78,3,064009
1773510426.766721,S,OUT,6,78,5,410901c0f4
1773510426.767146,C,IN ,5,78,4,42410900
1773510426.767430,S,OUT,6,78,5,430901c0f2
1773510426.768105,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.768459,S,OUT,6,78,3,064409
1773510426.961051,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510426.962017,C,IN ,5,78,3,064009
1773510426.962379,S,OUT,6,78,5,410901c0f4
1773510426.962803,C,IN ,5,78,4,42410900
1773510426.963089,S,OUT,6,78,5,430901c0f2
1773510426.963779,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510426.964116,S,OUT,6,78,3,064409
1773510427.310930,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510427.311941,C,IN ,5,78,3,064009
1773510427.312350,S,OUT,6,78,5,410901c0f4
1773510427.312892,C,IN ,5,78,4,42410900
1773510427.313182,S,OUT,6,78,5,430901c0f2
1773510427.313962,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510427.314249,S,OUT,6,78,3,064409
1773510427.638821,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510427.639802,C,IN ,5,78,3,064009
1773510427.640096,S,OUT,6,78,5,410901c0f4
1773510427.640468,C,IN ,5,78,4,42410900
1773510427.640776,S,OUT,6,78,5,430901c0f2
1773510427.641486,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510427.641804,S,OUT,6,78,3,064409
1773510427.996053,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510427.997049,C,IN ,5,78,3,064009
1773510427.997347,S,OUT,6,78,5,410901c0f4
1773510427.997785,C,IN ,5,78,4,42410900
1773510427.998062,S,OUT,6,78,5,430901c0f2
1773510427.998799,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510427.999100,S,OUT,6,78,3,064409
1773510428.176737,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510428.177708,C,IN ,5,78,3,064009
1773510428.178112,S,OUT,6,78,5,410901c0f4
1773510428.178534,C,IN ,5,78,4,42410900
1773510428.178874,S,OUT,6,78,5,430901c0f2
1773510428.179585,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510428.179999,S,OUT,6,78,3,064409
1773510428.524068,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510428.525066,C,IN ,5,78,3,064009
1773510428.525433,S,OUT,6,78,5,410901c0f4
1773510428.525808,C,IN ,5,78,4,42410900
1773510428.526117,S,OUT,6,78,5,430901c0f2
1773510428.526843,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510428.527120,S,OUT,6,78,3,064409
1773510428.703047,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510428.704012,C,IN ,5,78,3,064009
1773510428.704500,S,OUT,6,78,5,410901c0f4
1773510428.705076,C,IN ,5,78,4,42410900
1773510428.705445,S,OUT,6,78,5,430901c0f2
1773510428.706164,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510428.706433,S,OUT,6,78,3,064409
1773510428.829268,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510428.830255,C,IN ,5,78,3,064009
1773510428.830554,S,OUT,6,78,5,410901c0f4
1773510428.830971,C,IN ,5,78,4,42410900
1773510428.831287,S,OUT,6,78,5,430901c0f2
1773510428.831978,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510428.832375,S,OUT,6,78,3,064409
1773510429.185855,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510429.186884,C,IN ,5,78,3,064009
1773510429.187292,S,OUT,6,78,5,410901c0f4
1773510429.187868,C,IN ,5,78,4,42410900
1773510429.188189,S,OUT,6,78,5,430901c0f2
1773510429.188964,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510429.189330,S,OUT,6,78,3,064409
1773510429.339321,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510429.340283,C,IN ,5,78,3,064009
1773510429.340618,S,OUT,6,78,5,410901c0f4
1773510429.341139,C,IN ,5,78,4,42410900
1773510429.341787,S,OUT,6,78,5,430901c0f2
1773510429.342526,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510429.342824,S,OUT,6,78,3,064409
1773510429.484168,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510429.485122,C,IN ,5,78,3,064009
1773510429.486990,S,OUT,6,78,5,410901c0f4
1773510429.487586,C,IN ,5,78,4,42410900
1773510429.488422,S,OUT,6,78,5,430901c0f2
1773510429.489116,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510429.489481,S,OUT,6,78,3,064409
1773510429.622336,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510429.623325,C,IN ,5,78,3,064009
1773510429.623765,S,OUT,6,78,5,410901c0f4
1773510429.624197,C,IN ,5,78,4,42410900
1773510429.624646,S,OUT,6,78,5,430901c0f2
1773510429.625353,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510429.625707,S,OUT,6,78,3,064409
1773510429.752470,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510429.753437,C,IN ,5,78,3,064009
1773510429.753853,S,OUT,6,78,5,410901c0f4
1773510429.754263,C,IN ,5,78,4,42410900
1773510429.754572,S,OUT,6,78,5,430901c0f2
1773510429.755225,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510429.755555,S,OUT,6,78,3,064409
1773510429.898746,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510429.899728,C,IN ,5,78,3,064009
1773510429.900141,S,OUT,6,78,5,410901c0f4
1773510429.900600,C,IN ,5,78,4,42410900
1773510429.901014,S,OUT,6,78,5,430901c0f2
1773510429.901723,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510429.902100,S,OUT,6,78,3,064409
1773510430.068943,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.069848,C,IN ,5,78,3,064009
1773510430.070242,S,OUT,6,78,5,410901c0f4
1773510430.070765,C,IN ,5,78,4,42410900
1773510430.071140,S,OUT,6,78,5,430901c0f2
1773510430.072320,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.072683,S,OUT,6,78,3,064409
1773510430.214261,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.215240,C,IN ,5,78,3,064009
1773510430.215631,S,OUT,6,78,5,410901c0f4
1773510430.216031,C,IN ,5,78,4,42410900
1773510430.216293,S,OUT,6,78,5,430901c0f2
1773510430.217037,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.217477,S,OUT,6,78,3,064409
1773510430.358800,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.359788,C,IN ,5,78,3,064009
1773510430.360141,S,OUT,6,78,5,410901c0f4
1773510430.360574,C,IN ,5,78,4,42410900
1773510430.361513,S,OUT,6,78,5,430901c0f2
1773510430.362191,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.362611,S,OUT,6,78,3,064409
1773510430.502334,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.503310,C,IN ,5,78,3,064009
1773510430.503609,S,OUT,6,78,5,410901c0f4
1773510430.504132,C,IN ,5,78,4,42410900
1773510430.504489,S,OUT,6,78,5,430901c0f2
1773510430.505223,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.505523,S,OUT,6,78,3,064409
1773510430.692968,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.693828,C,IN ,5,78,3,064009
1773510430.694255,S,OUT,6,78,5,410901c0f4
1773510430.694663,C,IN ,5,78,4,42410900
1773510430.694969,S,OUT,6,78,5,430901c0f2
1773510430.695638,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.695945,S,OUT,6,78,3,064409
1773510430.821278,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.822255,C,IN ,5,78,3,064009
1773510430.822636,S,OUT,6,78,5,410901c0f4
1773510430.822992,C,IN ,5,78,4,42410900
1773510430.823268,S,OUT,6,78,5,430901c0f2
1773510430.824005,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.824344,S,OUT,6,78,3,064409
1773510430.954034,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510430.955023,C,IN ,5,78,3,064009
1773510430.955383,S,OUT,6,78,5,410901c0f4
1773510430.955789,C,IN ,5,78,4,42410900
1773510430.956159,S,OUT,6,78,5,430901c0f2
1773510430.956836,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510430.957263,S,OUT,6,78,3,064409
1773510431.077256,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.078235,C,IN ,5,78,3,064009
1773510431.078568,S,OUT,6,78,5,410901c0f4
1773510431.079151,C,IN ,5,78,4,42410900
1773510431.079529,S,OUT,6,78,5,430901c0f2
1773510431.080230,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.080547,S,OUT,6,78,3,064409
1773510431.215376,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.216358,C,IN ,5,78,3,064009
1773510431.216687,S,OUT,6,78,5,410901c0f4
1773510431.217209,C,IN ,5,78,4,42410900
1773510431.217764,S,OUT,6,78,5,430901c0f2
1773510431.218441,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.218809,S,OUT,6,78,3,064409
1773510431.353618,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.354604,C,IN ,5,78,3,064009
1773510431.355019,S,OUT,6,78,5,410901c0f4
1773510431.356664,C,IN ,5,78,4,42410900
1773510431.357018,S,OUT,6,78,5,430901c0f2
1773510431.358056,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.358428,S,OUT,6,78,3,064409
1773510431.486861,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.487716,C,IN ,5,78,3,064009
1773510431.488085,S,OUT,6,78,5,410901c0f4
1773510431.488463,C,IN ,5,78,4,42410900
1773510431.488754,S,OUT,6,78,5,430901c0f2
1773510431.489553,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.489905,S,OUT,6,78,3,064409
1773510431.684302,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.685259,C,IN ,5,78,3,064009
1773510431.685622,S,OUT,6,78,5,410901c0f4
1773510431.686100,C,IN ,5,78,4,42410900
1773510431.686434,S,OUT,6,78,5,430901c0f2
1773510431.687182,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.687510,S,OUT,6,78,3,064409
1773510431.847825,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.848779,C,IN ,5,78,3,064009
1773510431.849120,S,OUT,6,78,5,410901c0f4
1773510431.849512,C,IN ,5,78,4,42410900
1773510431.849759,S,OUT,6,78,5,430901c0f2
1773510431.850867,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.851123,S,OUT,6,78,3,064409
1773510431.967989,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510431.968912,C,IN ,5,78,3,064009
1773510431.969166,S,OUT,6,78,5,410901c0f4
1773510431.969511,C,IN ,5,78,4,42410900
1773510431.969792,S,OUT,6,78,5,430901c0f2
1773510431.970517,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510431.970857,S,OUT,6,78,3,064409
1773510432.097742,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510432.098685,C,IN ,5,78,3,064009
1773510432.101052,S,OUT,6,78,5,410901c0f4
1773510432.101537,C,IN ,5,78,4,42410900
1773510432.101908,S,OUT,6,78,5,430901c0f2
1773510432.102536,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510432.103024,S,OUT,6,78,3,064409
1773510432.309007,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510432.309997,C,IN ,5,78,3,064009
1773510432.310346,S,OUT,6,78,5,410901c0f4
1773510432.310738,C,IN ,5,78,4,42410900
1773510432.311019,S,OUT,6,78,5,430901c0f2
1773510432.311679,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510432.311950,S,OUT,6,78,3,064409
1773510432.431096,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510432.432077,C,IN ,5,78,3,064009
1773510432.432535,S,OUT,6,78,5,410901c0f4
1773510432.433701,C,IN ,5,78,4,42410900
1773510432.434154,S,OUT,6,78,5,430901c0f2
1773510432.434894,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510432.435294,S,OUT,6,78,3,064409
1773510432.573969,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510432.574879,C,IN ,5,78,3,064009
1773510432.575281,S,OUT,6,78,5,410901c0f4
1773510432.575635,C,IN ,5,78,4,42410900
1773510432.575905,S,OUT,6,78,5,430901c0f2
1773510432.576630,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510432.576927,S,OUT,6,78,3,064409
1773510432.691142,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510432.692108,C,IN ,5,78,3,064009
1773510432.692452,S,OUT,6,78,5,410901c0f4
1773510432.692866,C,IN ,5,78,4,42410900
1773510432.693245,S,OUT,6,78,5,430901c0f2
1773510432.693970,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510432.694283,S,OUT,6,78,3,064409
1773510432.850691,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510432.851696,C,IN ,5,78,3,064009
