# Lexia 3 full USB dump (control+bulk+interrupt, включая пустые)
# ts,type,xfer,dir,ep,bus,dev,status,length,caplen,setup,data
1786904460.507216,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.507315,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.507340,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.507442,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.507725,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.507831,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.507856,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.507951,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.508171,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.508262,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.508288,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.508353,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.508686,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.508743,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.508765,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.508820,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.509136,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.509192,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.509214,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.509297,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.509648,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.509743,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.509765,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.509858,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.510096,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.510204,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.510227,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.510328,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.510607,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.510669,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.510691,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.510745,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.511059,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.511118,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.511141,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.511196,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.511571,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.511668,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.511696,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.511765,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.512023,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.512093,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.512115,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.512176,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.512559,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.512648,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.512670,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.512727,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.513004,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.513061,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.513083,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.513145,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.513520,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.513578,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.513600,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.513654,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.513969,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.514036,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.514058,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.514150,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.514485,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.514593,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.514615,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.514709,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.514940,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.515044,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.515066,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.515162,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.515441,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.515498,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.515519,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.515574,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.515896,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.515965,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.515986,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.516064,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.516343,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.516400,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.516420,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.516475,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.516856,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.516922,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.516946,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.517002,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.517305,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.517368,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.517393,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.517500,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.517833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.517952,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.517976,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.518086,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.518273,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.518373,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.518396,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.518468,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.518833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.518907,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.518930,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.518987,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.519297,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.519354,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.519377,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.519444,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.519833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.519904,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.519933,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.519991,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.520261,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.520357,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.520380,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.520439,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.520833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.520902,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.520924,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.521070,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.521292,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.521492,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.521523,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.521685,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.521833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.522039,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.522062,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.522179,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.522375,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.522451,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.522472,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.522527,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.522885,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.522941,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.522962,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.523015,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.523336,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.523392,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.523412,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.523466,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.523851,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.523908,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.523930,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.524008,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.524301,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.524356,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.524378,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.524435,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.524833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.524965,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.524987,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.525084,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.525262,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.525351,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.525373,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.525467,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.525833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.525933,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.525955,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.526047,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.526297,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.526368,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.526390,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.526455,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.526833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.526891,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.526919,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.526973,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.527258,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.527313,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.527335,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.527388,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.527834,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.527889,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.527911,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.527965,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.528293,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.528387,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.528415,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.528500,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.528834,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.528916,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.528938,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.529025,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.529284,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.529397,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.529419,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.529512,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.529842,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.529913,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.529935,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.529988,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.530238,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.530293,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.530315,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.530369,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.530751,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.530814,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.530838,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.530893,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.531200,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.531255,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.531277,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.531330,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.531712,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.531770,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.531792,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.531846,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.532158,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.532252,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.532275,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.532367,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.532669,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.532870,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.532894,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.533199,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.533223,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.533513,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.533538,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.533821,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.533849,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.534141,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.534165,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.534404,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.534519,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.534765,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.534792,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.534995,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.535092,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.535229,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.535255,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.535382,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.535599,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.535673,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.535695,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.535783,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.536052,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.536143,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.536165,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.536250,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.536562,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.536744,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.536767,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.536851,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.537076,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.537167,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.537189,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.537274,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.537585,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.537725,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.537747,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.537865,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.538036,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.538122,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.538144,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.538201,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.538547,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.538607,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.538635,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.538692,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.538999,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.539057,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.539079,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.539143,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.539448,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.539500,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.539520,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.539571,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.541921,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.542118,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.542145,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.542380,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.542469,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.542710,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.542736,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.542937,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.543124,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.543315,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.543342,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.543518,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.543692,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.543875,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.543900,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.544027,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.544205,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.544280,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.544302,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.544364,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.544719,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.544817,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.544840,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.544955,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.545167,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.545312,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.545337,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.545465,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.545707,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.545831,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.545853,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.545948,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.546156,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.546220,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.546242,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.546300,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.546672,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.546725,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.546747,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.546798,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.547121,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.547174,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.547196,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.547247,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.547631,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.547729,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.547749,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.547845,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.548081,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.548179,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.548201,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.548300,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.548595,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.548706,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.548726,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.548824,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.549044,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.549116,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.549138,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.549204,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.549498,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.549561,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.549583,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.549649,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.550007,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.550156,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.550178,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.550299,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.550464,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.550712,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.550739,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.550917,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.551030,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.551171,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.551193,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.551265,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.551483,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.551548,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.551570,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.551652,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.551988,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.552096,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.552118,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.552185,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.552441,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.552690,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.552713,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.552805,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.553017,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.553093,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.553115,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.553221,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.553463,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.553564,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.553586,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.553654,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.553977,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.554081,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.554105,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.554281,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.554429,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.554590,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.554612,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.554804,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.554940,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.555053,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.555079,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.555140,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.555390,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.555450,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.555473,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.555527,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.555898,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.555957,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.555979,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.556031,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.556354,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.556416,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.556437,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.556495,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.556861,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.556921,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.556941,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.557006,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.557313,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.557374,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.557396,C,BULK,OUT,6,1,16,0,5,0,,
1786904460.557454,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904460.557833,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904460.557891,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904460.557912,C,BULK,OUT,6,1,16,0,5,0,,
